"playerScore";"postPlayerScore";"bioID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
0.8008933136944918;0.5360370367404287;"miltode01w";1;"LAS";0.25;;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"false";"false";2567.5;0.8490566037735849;0.5
0.6851938315670418;0.6959416826288372;"miltode01w";2;"LAS";0.34285714285714286;0.375;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"true";2794.0;0.8867924528301887;0.8571428571428571
0.6128107943228457;0.5497859348855895;"miltode01w";3;"LAS";0.42;0.5625;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"true";2613.5;0.7924528301886793;1.0
0.7435678230235494;0.5293346835708944;"miltode01w";4;"LAS";0.3770491803278688;0.5555555555555556;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"true";"false";2684.3999999999996;0.7068965517241379;0.5555555555555556
-0.020289611176986105;;"miltode01w";5;"LAS";0.2972972972972973;;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"false";"false";"false";2568.7999999999993;0.7321428571428571;0.3333333333333333
0.43174931587371784;;"miltode01w";6;"WAS";0.3277310924369748;;24.405141677613063;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2383.7000000000003;0.46296296296296297;
0.9204728559463635;0.40705489862278355;"miltode01w";7;"WAS";0.43037974683544306;0.4444444444444444;24.405141677613063;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2841.7999999999997;0.5555555555555556;0.0
0.031821189092383864;;"miltode01w";8;"WAS";0.23529411764705882;;24.405141677613063;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2444.4;0.4444444444444444;
0.6587455452328231;0.09667811012856622;"miltode01w";9;"LAS";0.35802469135802467;0.35714285714285715;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"false";"false";2730.6;0.5925925925925926;0.5
0.11210544309635577;0.07784804810854107;"miltode01w";10;"LAS";0.2926829268292683;0.3076923076923077;24.405141677613063;;;;;"WE";"Los Angeles Sparks";"true";"true";"false";"false";2799.1;0.5370370370370371;0.5
0.3479735616069016;0.30810555160936437;"mitchle01w";9;"NYL";0.40425531914893614;0.5;21.630769230769232;;;;;"EA";"New York Liberty";"true";"true";"false";"false";2691.1000000000004;0.5555555555555556;0.5
